"osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff","geometry"
4595865583,"01010000204071000017143E15DCA30341DD93C696BE671741",625,0.05470459518599562363,9850,0.86214442013129102845,950,0.08315098468271334792,11425,0.44933925897737115,0.3960545012244183,0.4370132814568291,0.05328475775295283,0.012325977520542042,"POINT(5.471937101773217 51.440312003547625)"
4598615284,"010100002040710000B8FD246A52820341825D9F7C56721741",330,0.03741496598639455782,8250,0.93537414965986394558,240,0.02721088435374149660,8820,0.25804978477594,0.5741710679475016,0.15890105874193716,0.31612128317156163,0.09914872603400282,"POINT(5.456510701757844 51.44641630355195)"
4639853363,"01010000204071000092F435E36F7C0341501A4DC608B91741",0,0E-20,25,0.50000000000000000000,25,0.50000000000000000000,50,0.6309297535714574,0.7960787760810015,0.6223659728744494,0.1651490225095441,0.008563780697008028,"POINT(5.453861501756715 51.48708770357922)"
4680912108,"0101000020407100004E2A86F59BD20341B67442BBA65D1741",640,0.13008130081300813008,3880,0.78861788617886178862,400,0.08130081300813008130,4920,0.5976826153407144,0.6730515185370932,0.5811082017701906,0.07536890319637879,0.016574413570523805,"POINT(5.493439901794753 51.43448800354336)"
4680912118,"010100002040710000ED959170E1D10341B633B923455D1741",640,0.13008130081300813008,3880,0.78861788617886178862,400,0.08130081300813008130,4920,0.5976826153407144,0.6730515185370932,0.5811082017701906,0.07536890319637879,0.016574413570523805,"POINT(5.493104101794404 51.43426900354324)"
4680912119,"010100002040710000C77E593A5FD1034110662593655D1741",640,0.13008130081300813008,3880,0.78861788617886178862,400,0.08130081300813008130,4920,0.5976826153407144,0.6730515185370932,0.5811082017701906,0.07536890319637879,0.016574413570523805,"POINT(5.492870201794171 51.43434210354326)"
4713196373,"01010000204071000080C1775D35FB0341894FCE1C18771741",0,0E-20,100,0.44444444444444444444,125,0.55555555555555555556,225,0.6252993742043005,0.7905658076970342,0.7751179845675308,0.16526643349273373,0.1498186103632303,"POINT(5.512163401814244 51.4491061035529)"
4713196374,"010100002040710000FA01A70B68FB034198DD3BF822771741",0,0E-20,100,0.44444444444444444444,125,0.55555555555555555556,225,0.6252993742043005,0.7905658076970342,0.7751179845675308,0.16526643349273373,0.1498186103632303,"POINT(5.512254601814337 51.4491304035529)"
4715684190,"01010000204071000083CCA667E0A20341B9752140A1671741",625,0.05530973451327433628,9725,0.86061946902654867257,950,0.08407079646017699115,11300,0.4528073860227333,0.3960545012244183,0.4370132814568291,0.05675288479831497,0.015794104565904188,"POINT(5.471484501772757 51.440246403547604)"
4718737548,"010100002040710000AE4D549373A603419C1FEFA990641741",575,0.04448742746615087041,11275,0.87234042553191489362,1075,0.08317214700193423598,12925,0.42275668978497205,0.3960545012244183,0.4370132814568291,0.02670218856055373,0.014256591671857055,"POINT(5.473126501774352 51.438482103546356)"
