"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index"
"POINT(79685.98395639955 458745.32942387613)",34044635,"010100002040710000CC1049BE5F74F3401A7E5451E5FF1B41",1470,0.14066985645933014354,6875,0.65789473684210526316,2105,0.20143540669856459330,10450,0.7956636990860227
"POINT(80781.61037076279 456516.7737580366)",34044648,"0101000020407100000A2214C4D9B8F340D906541813DD1B41",840,0.12775665399239543726,4285,0.65171102661596958175,1450,0.22053231939163498099,6575,0.7967228390927964
"POINT(83001.11652427571 452576.7670310219)",34045017,"010100002040710000168F48DD9143F44088947011839F1B41",685,0.14826839826839826840,3335,0.72186147186147186147,600,0.12987012987012987013,4620,0.713052839659864
"POINT(81765.12176673226 453622.0755140583)",34045156,"0101000020407100004DACC1F251F6F340AB8E534DD8AF1B41",0,0E-20,170,1.00000000000000000000,0,0E-20,170,-0
"POINT(77003.90404860835 452403.8868879301)",34045466,"0101000020407100006EACFB76BECCF2407C592C8CCF9C1B41",1110,0.14959568733153638814,4530,0.61051212938005390836,1780,0.23989218328840970350,7420,0.8446365942470113
"POINT(77064.85661231873 452442.5803699689)",34045469,"010100002040710000651EAFB48DD0F24050814C526A9D1B41",1070,0.14965034965034965035,4340,0.60699300699300699301,1740,0.24335664335664335664,7150,0.8476203475070206
"POINT(75932.86156874134 452232.32946069905)",34045470,"010100002040710000F54DFCC8CD89F2403F255E51219A1B41",1240,0.13011542497376705142,5605,0.58814270724029380902,2685,0.28174186778593913956,9530,0.8505520116548052
"POINT(76703.14001204286 453730.59440360416)",34045472,"01010000204071000092447D3DF2B9F240A256AB608AB11B41",895,0.13278931750741839763,3810,0.56528189910979228487,2035,0.30192878338278931751,6740,0.866669483350236
"POINT(81412.40328849829 452459.406475552)",34045475,"010100002040710000F0A3DE7346E0F3408A203BA0AD9D1B41",2575,0.17826237452405676705,10680,0.73935617860851505711,1190,0.08238144686742817584,14445,0.6702431283271664
"POINT(80735.94782226573 452019.04194402165)",34045477,"0101000020407100001CAE472AFFB5F340A55FF32ACC961B41",1615,0.21124918247220405494,5295,0.69260954872465663833,735,0.09614126880313930674,7645,0.7354525419079208
"POINT(79421.83007015621 455277.5043115763)",34045643,"010100002040710000E5A4F747DD63F340FD406A04B6C91B41",2695,0.14738856986601039103,13505,0.73858353841946951053,2085,0.11402789171452009844,18285,0.685955269485919
"POINT(77586.75079869301 456323.3828543655)",34046093,"010100002040710000867D45032CF1F2408CF90A880DDA1B41",1115,0.18429752066115702479,4060,0.67107438016528925620,875,0.14462809917355371901,6050,0.7819055730071718
"POINT(78889.27490669015 451481.3296641042)",34046094,"010100002040710000BA8E04669442F34089779351658E1B41",2085,0.19395348837209302326,7325,0.68139534883720930233,1340,0.12465116279069767442,10750,0.7637410203662474
"POINT(78724.20886163779 451846.8683853315)",34046173,"010100002040710000FB4C7F574338F3401C013A791B941B41",1465,0.19638069705093833780,5130,0.68766756032171581769,865,0.11595174262734584450,7460,0.752743525203362
"POINT(77699.92847947142 454819.61239067477)",34046252,"0101000020407100004C4A0DDB3EF8F240828A16738EC21B41",1335,0.17071611253196930946,5005,0.64002557544757033248,1480,0.18925831202046035806,7820,0.8214371724490299
"POINT(77655.4509429313 451204.5970697599)",34046253,"01010000204071000065EF0F3777F5F24051416663128A1B41",2235,0.22655854029396857577,6645,0.67359351241763811455,985,0.09984794728839330968,9865,0.7578647399632653
"POINT(78407.48749904036 457141.4243526402)",34046254,"01010000204071000033CBCBCC7724F3409F7F89B2D5E61B41",1305,0.15130434782608695652,5615,0.65101449275362318841,1705,0.19768115942028985507,8625,0.8061297370787474
"POINT(80803.58576203231 455032.925046585)",34051006,"0101000020407100004002485F39BAF34077693FB3E3C51B41",1100,0.09433962264150943396,9245,0.79288164665523156089,1315,0.11277873070325900515,11660,0.5942544294458595
"POINT(77871.20458416211 456049.545053612)",37648073,"010100002040710000D90AFA45F302F340B888222EC6D51B41",615,0.18952234206471494607,1995,0.61479198767334360555,635,0.19568567026194144838,3245,0.8497199479553323
"POINT(77850.40798091068 455830.7546589454)",37675309,"010100002040710000CCFD1687A601F3408950C5045BD21B41",340,0.20858895705521472393,965,0.59202453987730061350,325,0.19938650306748466258,1630,0.8727341410160746
"POINT(79925.24937401713 457908.6704138883)",37699110,"010100002040710000019C6FFD5383F34074FA80AED2F21B41",45,0.27272727272727272727,95,0.57575757575757575758,25,0.15151515151515151515,165,0.8721249771510845
"POINT(81284.0097672108 455248.80175510416)",37746424,"010100002040710000AFA9012840D8F3403F4AFF3443C91B41",170,0.04728789986091794159,3060,0.85118219749652294854,365,0.10152990264255910987,3595,0.46757984170639727
"POINT(79308.70308865425 452241.41586689785)",39845001,"01010000204071000083E3D93FCB5CF3401703D9A9459A1B41",530,0.18339100346020761246,1920,0.66435986159169550173,440,0.15224913494809688581,2890,0.7912731207358715
"POINT(80385.59877343758 453488.4572847799)",40581479,"010100002040710000C274939419A0F3401B7642D4C1AD1B41",4400,0.20027309968138370505,15545,0.70755575785161583978,2025,0.09217114246700045517,21970,0.7159676229075621
"POINT(82875.37153093495 452662.9043030704)",40769401,"010100002040710000F16BCAF1B53BF440C49F019EDBA01B41",905,0.15020746887966804979,4440,0.73692946058091286307,680,0.11286307053941908714,6025,0.6880781994796019
"POINT(81348.58348070199 451739.1295517936)",41076096,"0101000020407100004EDCEF5549DCF340B339A9846C921B41",930,0.20173535791757049892,3335,0.72342733188720173536,345,0.07483731019522776573,4610,0.6837372575138407
"POINT(83249.69821753657 453002.5096104551)",41143512,"010100002040710000D126E62B1B53F440B952D7092AA61B41",760,0.16795580110497237569,3195,0.70607734806629834254,570,0.12596685082872928177,4525,0.7339703598167153
