"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff"
"POINT(4.877300301213515 52.34772480412724)",2816881096,"010100002040710000120EF509005CFD40151ACEFE07931D41",9270,0.18349168646080760095,30690,0.60748218527315914489,10560,0.20902612826603325416,50520,0.8566284183204566,0.8393700246889289,0.8684458694906794,0.017258393631527702,0.011817451170222815
"POINT(4.878550901214875 52.35001310412859)",2816881102,"0101000020407100005D5BEE077061FD401B77F50100971D41",9420,0.16227390180878552972,36060,0.62118863049095607235,12570,0.21653746770025839793,58050,0.8393783052932006,0.8393700246889289,0.8684458694906794,0.000008280604271715397,0.0290675641974788
"POINT(4.877301101213514 52.347598804127145)",2816881134,"010100002040710000ECD64655FF5BFD4081EDE4EACF921D41",9270,0.18349168646080760095,30690,0.60748218527315914489,10560,0.20902612826603325416,50520,0.8566284183204566,0.8393700246889289,0.8684458694906794,0.017258393631527702,0.011817451170222815
"POINT(4.877259201213463 52.34746400412708)",2816881150,"010100002040710000455E1DF7CF5BFD40FF00560194921D41",10290,0.18550567874526771228,33750,0.60843699296917252569,11430,0.20605732828555976203,55470,0.8559100642043596,0.8393700246889289,0.8684458694906794,0.016540039515430704,0.012535805286319812
"POINT(4.877203601213394 52.34724830412692)",2816881199,"0101000020407100009C40E2A5905BFD4099295A1D34921D41",9690,0.18888888888888888889,30990,0.60409356725146198830,10620,0.20701754385964912281,51300,0.8604702054568458,0.8393700246889289,0.8684458694906794,0.021100180767916976,0.00797566403383354
"POINT(4.878420201214739 52.34988670412853)",2816881320,"0101000020407100000EA837F8DF60FD40A47BDC00C8961D41",9420,0.16227390180878552972,36060,0.62118863049095607235,12570,0.21653746770025839793,58050,0.8393783052932006,0.8393700246889289,0.8684458694906794,0.000008280604271715397,0.0290675641974788
"POINT(4.878842201215177 52.35020310412868)",2816881346,"010100002040710000645C5CF6AF62FD4030C1980254971D41",11370,0.15739202657807308970,46590,0.64493355481727574751,14280,0.19767441860465116279,72240,0.8140724796220002,0.8393700246889289,0.8684458694906794,0.025297545066928606,0.05437338986867912
"POINT(4.876943201213057 52.345593204126025)",2816902172,"01010000204071000006A4D103605AFD405B704A03548F1D41",8010,0.19194823867721063983,25590,0.61322789360172537743,8130,0.19482386772106398275,41730,0.8514028148877495,0.8393700246889289,0.801744268035601,0.012032790198820642,0.049658546852148544
"POINT(4.876916201213021 52.34538630412583)",2816902184,"01010000204071000036B62EFC3F5AFD40815BE4FBF78E1D41",8010,0.19194823867721063983,25590,0.61322789360172537743,8130,0.19482386772106398275,41730,0.8514028148877495,0.8393700246889289,0.801744268035601,0.012032790198820642,0.049658546852148544
"POINT(4.87709280121326 52.346690204126624)",2816903629,"0101000020407100000F1340DC105BFD4053C4EEF13B911D41",10560,0.19161676646706586826,33300,0.60424605334784975504,11250,0.20413718018508437670,55110,0.8605129316601157,0.8393700246889289,0.801744268035601,0.021142906971186815,0.058768663624514716
"POINT(4.877092901213255 52.34660940412653)",2816903633,"010100002040710000104903F50F5BFD4093EC1FFC17911D41",10560,0.19161676646706586826,33300,0.60424605334784975504,11250,0.20413718018508437670,55110,0.8605129316601157,0.8393700246889289,0.801744268035601,0.021142906971186815,0.058768663624514716
"POINT(4.859879701195992 52.34524870412581)",2816951743,"01010000204071000092E39208B011FD4000BF54FBDB8E1D41",10110,0.13394276629570747218,54390,0.72058823529411764706,10980,0.14546899841017488076,75480,0.7152956252266313,0.7173240366217757,0.6666141111545537,0.002028411395144425,0.04868151407207755
"POINT(4.858316101194406 52.34475620412552)",2816951764,"01010000204071000009CED1E7000BFD40328380E6038E1D41",9750,0.13073209975864843121,54180,0.72646822204344328238,10650,0.14279967819790828640,74580,0.7064107835837996,0.7173240366217757,0.6666141111545537,0.010913253037976078,0.039796672429245894
"POINT(4.864420001200447 52.3435253041248)",2816951849,"010100002040710000965AB803F024FD40AE5C2805D48B1D41",8970,0.13529411764705882353,47460,0.71583710407239819005,9870,0.14886877828054298643,66300,0.7222607290585847,0.7173240366217757,0.6666141111545537,0.004936692436809054,0.055646617904031026
"POINT(4.858391101194469 52.344550004125395)",2816952245,"01010000204071000040D675FF4F0BFD40B2B971FBA78D1D41",8970,0.13108285839544059623,49680,0.72599736957474791758,9780,0.14291977202981148619,68430,0.7071355673282156,0.7173240366217757,0.6666141111545537,0.010188469293560098,0.040521456173661874
"POINT(4.864846001200989 52.34598080412624)",2816952595,"010100002040710000946F42FCDF26FD402258270018901D41",12630,0.14009983361064891847,62670,0.69517470881863560732,14850,0.16472545757071547421,90150,0.7511207583897646,0.7173240366217757,0.6666141111545537,0.03379672176798887,0.08450664723521084
"POINT(4.8663566012025 52.34606830412628)",2816952731,"01010000204071000058106C06502DFD404777C0FA3B901D41",12450,0.14439805149617258177,59340,0.68823938761308281141,14430,0.16736256089074460682,86220,0.7607338517790131,0.7173240366217757,0.6666141111545537,0.04340981515723741,0.09411974062445938
"POINT(4.858402301194476 52.3444136041253)",2816952880,"010100002040710000471001705A0BFD4088CE5A416B8D1D41",8970,0.13108285839544059623,49680,0.72599736957474791758,9780,0.14291977202981148619,68430,0.7071355673282156,0.7173240366217757,0.6666141111545537,0.010188469293560098,0.040521456173661874
"POINT(4.859556801195669 52.34524730412579)",2816953153,"0101000020407100003C056AF84F10FD40CB7ACAFFDB8E1D41",10350,0.13413685847589424572,55530,0.71967340590979782271,11280,0.14618973561430793157,77160,0.7166403592253044,0.7173240366217757,0.6666141111545537,0.0006836773964712384,0.050026248070750734
"POINT(4.85925000119536 52.3451916041258)",2816953194,"010100002040710000D8D59EC1000FFD40F369A2D1C38E1D41",10110,0.13346534653465346535,54570,0.72039603960396039604,11070,0.14613861386138613861,75750,0.7155374810354836,0.7173240366217757,0.6666141111545537,0.001786555586292038,0.048923369880929934
"POINT(4.859015701195123 52.34515480412576)",2816953204,"0101000020407100001C24A8D4000EFD40D7C206E8B38E1D41",10320,0.13390424289606850915,55470,0.71973530556636823667,11280,0.14636045153756325418,77070,0.7165320582001614,0.7173240366217757,0.6666141111545537,0.00079197842161427,0.0499179470456077
"POINT(4.859030801195135 52.34507420412573)",2816953206,"010100002040710000A308843F100EFD4063FD6301908E1D41",10110,0.13346534653465346535,54570,0.72039603960396039604,11070,0.14613861386138613861,75750,0.7155374810354836,0.7173240366217757,0.6666141111545537,0.001786555586292038,0.048923369880929934
"POINT(4.859047601195143 52.3448849041256)",2816953269,"0101000020407100003755E91B200EFD40EC2A6EB93B8E1D41",9300,0.13080168776371308017,51570,0.72531645569620253165,10230,0.14388185654008438819,71100,0.708117263687369,0.7173240366217757,0.6666141111545537,0.009206772934406637,0.041503152532815335
"POINT(4.858959801195054 52.34485820412555)",2816953270,"01010000204071000074D77909C00DFD4010EE1304308E1D41",9300,0.13080168776371308017,51570,0.72531645569620253165,10230,0.14388185654008438819,71100,0.708117263687369,0.7173240366217757,0.6666141111545537,0.009206772934406637,0.041503152532815335
"POINT(4.858593901194685 52.34479360412552)",2816953317,"0101000020407100000077C844300CFD40D95F2CFE138E1D41",9300,0.13080168776371308017,51570,0.72531645569620253165,10230,0.14388185654008438819,71100,0.708117263687369,0.7173240366217757,0.6666141111545537,0.009206772934406637,0.041503152532815335
"POINT(4.858505501194596 52.344811004125575)",2816953347,"01010000204071000043A2591DD00BFD409C3696E91B8E1D41",9300,0.13080168776371308017,51570,0.72531645569620253165,10230,0.14388185654008438819,71100,0.708117263687369,0.7173240366217757,0.6666141111545537,0.009206772934406637,0.041503152532815335
"POINT(4.858360501194445 52.34465780412544)",2816954847,"01010000204071000080AE1A09300BFD40CC2EF104D88D1D41",9300,0.13080168776371308017,51570,0.72531645569620253165,10230,0.14388185654008438819,71100,0.708117263687369,0.7173240366217757,0.6666141111545537,0.009206772934406637,0.041503152532815335
"POINT(4.868005801203946 52.34183340412377)",2816993414,"01010000204071000061D37F0C2034FD40B1954E04DC881D41",1850,0.15378221113881961762,8370,0.69576059850374064838,1810,0.15045719035743973400,12030,0.7512005666246903,0.8924974240392809,0.8924974240392809,0.14129685741459064,0.14129685741459064
"POINT(4.877020301213058 52.343993704125005)",2817026029,"01010000204071000026281B08A05AFD40E09433028C8C1D41",2520,0.18904726181545386347,8090,0.60690172543135783946,2720,0.20405101275318829707,13330,0.8577205959515621,0.8924974240392809,0.8924974240392809,0.03477682808771876,0.03477682808771876
"POINT(4.888731901225316 52.355646504131876)",2817453016,"0101000020407100007E97D2C30F8DFD40F37298E0B7A01D41",7275,0.08730873087308730873,66350,0.79627962796279627963,9700,0.11641164116411641164,83325,0.5867758804585868,0.5386250720482811,0.5359659170755111,0.04815080841030561,0.05080996338307564
"POINT(4.888789801225459 52.357398304132936)",2817453062,"01010000204071000086925552648DFD4078B89968C3A31D41",7125,0.08581752484191508582,66525,0.80126467931345980126,9375,0.11291779584462511292,83025,0.5775863952547842,0.5386250720482811,0.5359659170755111,0.03896132320650303,0.04162047817927306
"POINT(4.888642901225292 52.356985704132704)",2817454124,"0101000020407100008AD64727BF8CFD409128540E0CA31D41",7750,0.08829393335232127599,70350,0.80148105952720022786,9675,0.11022500712047849615,87775,0.5777573626246693,0.5386250720482811,0.5359659170755111,0.03913229057638812,0.041791445549158146
"POINT(4.888619001225258 52.35678730413254)",2817454178,"010100002040710000E09466ACA28CFD40B57F7ECDB3A21D41",7750,0.08829393335232127599,70350,0.80148105952720022786,9675,0.11022500712047849615,87775,0.5777573626246693,0.5386250720482811,0.5359659170755111,0.03913229057638812,0.041791445549158146
"POINT(4.889947901226611 52.35729510413286)",2817455089,"01010000204071000013DC26595192FD40B7F0D04F93A31D41",6400,0.08374223094537127903,61650,0.80667320902845927380,8375,0.10958456002616944717,76425,0.567336264888419,0.5386250720482811,0.5359659170755111,0.0287111928401379,0.03137034781290793
"POINT(4.889264501225814 52.35486870413144)",2817455250,"010100002040710000F6CE3CCA4A8FFD40369928B85C9F1D41",8825,0.08876037213980387227,79400,0.79859190344480764395,11200,0.11264772441538848378,99425,0.5830390347151674,0.5386250720482811,0.5066317349992848,0.04441396266688624,0.07640729971588256
"POINT(4.890001301226555 52.35504100413154)",2817456029,"01010000204071000017F175067092FD40A2A6F105A89F1D41",10000,0.09027307605506657639,88125,0.79553148273527420447,12650,0.11419544120965921914,110775,0.5887966027509652,0.5386250720482811,0.5066317349992848,0.0501715307026841,0.08216486775168041
