"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index"
"POINT(96125.66842677392 431880.9235314134)",54080793,"010100002040710000DC45E0B1DA77F7400638B2B1235C1A41",20,0.14285714285714285714,90,0.64285714285714285714,30,0.21428571428571428571,140,0.8120406807941001
"POINT(96106.81155353614 434373.987457002)",54082066,"0101000020407100008B8F1FFCAC76F740A7ED27F317831A41",210,0.12244897959183673469,1170,0.68221574344023323615,335,0.19533527696793002915,1715,0.7618937792674686
"POINT(94566.11304963977 434294.636835388)",54082067,"0101000020407100009A230DCF6116F74072931E8CDA811A41",3645,0.19623149394347240915,13125,0.70659488559892328398,1805,0.09717362045760430686,18575,0.7204457962288531
"POINT(96136.42042199163 431899.8283270049)",54083053,"01010000204071000009690CBA8678F74052F434506F5C1A41",20,0.14285714285714285714,90,0.64285714285714285714,30,0.21428571428571428571,140,0.8120406807941001
"POINT(95558.73148344073 431959.223596808)",54084561,"010100002040710000F8FA27B46B54F740C78FF6E45C5D1A41",1135,0.20322291853178155774,3560,0.63742166517457475380,890,0.15935541629364368845,5585,0.8224440950265367
"POINT(95717.71726547592 432444.08726326225)",54084712,"0101000020407100001A5DEB795B5EF740668A5B59F0641A41",1460,0.20096352374397797660,4670,0.64280798348245010323,1135,0.15622849277357192017,7265,0.8160871704700005
"POINT(92093.84087849414 435765.8238963348)",54085222,"01010000204071000004023D74DD7BF640157BAB4BD7981A41",85,0.04292929292929292929,1680,0.84848484848484848485,215,0.10858585858585858586,1980,0.46935806738947583
"POINT(93781.4679816421 441232.0326464733)",54085477,"0101000020407100007F51DA7C57E5F640BD136E2140EE1A41",810,0.18706697459584295612,2495,0.57621247113163972286,1025,0.23672055427251732102,4330,0.8850407745612753
"POINT(92404.29566298508 436112.6290392641)",54086327,"010100002040710000391C09BB448FF6406DDE2284429E1A41",345,0.06969696969696969697,3980,0.80404040404040404040,625,0.12626262626262626263,4950,0.5664394579387393
"POINT(96151.12902425764 431737.2211465615)",54088169,"0101000020407100006FBD7B107279F740853E74E2E4591A41",530,0.22844827586206896552,1565,0.67456896551724137931,225,0.09698275862068965517,2320,0.7547148059880256
"POINT(91989.87866999481 435435.571285739)",54088307,"010100002040710000BB44080F5E75F640F720FF48AE931A41",25,0.03816793893129770992,555,0.84732824427480916031,75,0.11450381679389312977,655,0.46710596595905907
"POINT(94621.42426032074 434278.2176860305)",54088485,"010100002040710000A930C5C9D619F7403716E9DE98811A41",3485,0.19595164464436322744,12555,0.70593196513916221535,1745,0.09811639021647455721,17785,0.7218173575013161
"POINT(91802.8816983902 433172.0262137881)",54089123,"0101000020407100006EC56F1BAE69F6408AC9D71A50701A41",690,0.14153846153846153846,3470,0.71179487179487179487,715,0.14666666666666666667,4875,0.7284277661830055
"POINT(95684.77773214954 432279.6820940689)",54090116,"010100002040710000354497714C5CF7401BDE76BA5E621A41",1660,0.20481184454040715608,5210,0.64281307834669956817,1235,0.15237507711289327576,8105,0.8151216247570928
"POINT(96874.55201501574 432116.27104551235)",54091948,"01010000204071000078B20DD5A8A6F7406DF48C15D15F1A41",465,0.20529801324503311258,1560,0.68874172185430463576,240,0.10596026490066225166,2265,0.7461404486116106
"POINT(93152.16728227164 431779.2790722284)",54092103,"010100002040710000DE2C30AD02BEF640391CC51D8D5A1A41",680,0.14255765199161425577,3150,0.66037735849056603774,940,0.19706498951781970650,4770,0.7935468467566918
"POINT(94089.81690101013 433114.77166755917)",54092533,"01010000204071000029CB06129DF8F640480530166B6F1A41",445,0.13906250000000000000,2030,0.63437500000000000000,725,0.22656250000000000000,3200,0.8187107192645406
"POINT(96820.33164081397 432885.6327674995)",54093525,"0101000020407100002099664E45A3F7401134F487D66B1A41",1500,0.18668326073428749222,5175,0.64405724953329184816,1360,0.16925948973242065961,8035,0.8167959826422329
"POINT(94321.83104109809 433084.60378549097)",54094318,"0101000020407100001FC0F14B1D07F74066BE466AF26E1A41",665,0.14503816793893129771,2870,0.62595419847328244275,1050,0.22900763358778625954,4585,0.8290793024913361
"POINT(91820.21839164867 433171.89660278935)",54094672,"010100002040710000CC3D887EC36AF640A70A1F964F701A41",555,0.14899328859060402685,2660,0.71409395973154362416,510,0.13691275167785234899,3725,0.7248825420526964
"POINT(97065.73484493644 433402.62087462976)",54095340,"0101000020407100009AC3ECC19BB2F740178FC67BEA731A41",795,0.12470588235294117647,3055,0.47921568627450980392,2525,0.39607843137254901961,6375,0.8910794700993577
"POINT(95121.3196611434 432303.3185276374)",54097544,"010100002040710000CB00551D1539F740E61B2C46BD621A41",695,0.14755838641188959660,3050,0.64755838641188959660,965,0.20488322717622080679,4710,0.8087986901508785
"POINT(96995.60820603065 431990.1052856421)",54098871,"0101000020407100002E3F36BB39AEF740D6FFCF6BD85D1A41",500,0.20080321285140562249,1690,0.67871485943775100402,300,0.12048192771084337349,2490,0.7649512158181957
"POINT(86717.2566720255 442066.74910121784)",58351127,"0101000020407100003520541BD42BF540C06314FF4AFB1A41",0,0E-20,30,0.60000000000000000000,20,0.40000000000000000000,50,0.6126016192893441
"POINT(92426.7798485428 437487.46885989857)",70006225,"0101000020407100003377427AAC90F6402BCF1CE0BDB31A41",590,0.07819748177601060305,6035,0.79986746189529489728,920,0.12193505632869449967,7545,0.5775370941485019
"POINT(94162.94739286373 431903.3113163825)",72893303,"010100002040710000636B85282FFDF640C6B8C93E7D5C1A41",480,0.24742268041237113402,1265,0.65206185567010309278,195,0.10051546391752577320,1940,0.7785506023927705
"POINT(94018.7161720263 433423.79535074334)",73185805,"01010000204071000074CC70752BF4F640DE6C702E3F741A41",750,0.16872890888638920135,3090,0.69516310461192350956,605,0.13610798650168728909,4445,0.750451415238537
"POINT(95212.44587167201 433093.06908203434)",73463691,"01010000204071000098554A22C73EF740D970BD46146F1A41",615,0.14945321992709599028,2535,0.61603888213851761847,965,0.23450789793438639125,4115,0.8397979830378663
"POINT(97451.35186362042 432566.44176249346)",73502677,"01010000204071000066BF3BA1B5CAF74018635DC4D9661A41",1280,0.18782098312545854732,4550,0.66764490095377842993,985,0.14453411592076302274,6815,0.7858805480494284
"POINT(94745.23709762182 432790.6307717582)",73578865,"0101000020407100003BE026CB9321F7402308E9855A6A1A41",380,0.11728395061728395062,1965,0.60648148148148148148,895,0.27623456790123456790,3240,0.828340453144361
